"Date/Time","Date/Time","No.1","No.2","No.3"
"Date/Time","Date/Time","A","B","air"
"","","°C","°C","°C"
"2025-10-03 15:47:07","45933.6577199074","49.5","48.5","36.2"
"2025-10-03 15:47:12","45933.6577777778","49.3","48.3","36.1"
"2025-10-03 15:47:17","45933.6578356481","49.2","48.3","36.0"
"2025-10-03 15:47:22","45933.6578935185","49.1","48.2","36.0"
"2025-10-03 15:47:27","45933.6579513889","49.0","48.1","36.0"
"2025-10-03 15:47:32","45933.6580092593","49.0","48.1","36.1"
"2025-10-03 15:47:37","45933.6580671296","49.1","48.1","36.0"
"2025-10-03 15:47:42","45933.6581250000","49.0","48.1","35.9"
"2025-10-03 15:47:47","45933.6581828704","49.0","48.0","35.9"
"2025-10-03 15:47:52","45933.6582407407","49.0","48.0","36.0"
"2025-10-03 15:47:57","45933.6582986111","49.1","48.1","36.0"
"2025-10-03 15:48:02","45933.6583564815","49.2","48.2","36.1"
"2025-10-03 15:48:07","45933.6584143518","49.2","48.3","36.1"
"2025-10-03 15:48:12","45933.6584722222","49.2","48.3","36.1"
"2025-10-03 15:48:17","45933.6585300926","49.3","48.4","36.2"
"2025-10-03 15:48:22","45933.6585879630","49.3","48.4","36.2"
"2025-10-03 15:48:27","45933.6586458333","49.4","48.4","36.2"
"2025-10-03 15:48:32","45933.6587037037","49.4","48.4","36.1"
"2025-10-03 15:48:37","45933.6587615741","49.3","48.4","36.1"
"2025-10-03 15:48:42","45933.6588194444","49.3","48.4","36.1"
"2025-10-03 15:48:47","45933.6588773148","49.4","48.5","36.2"
"2025-10-03 15:48:52","45933.6589351852","49.5","48.6","36.4"
"2025-10-03 15:48:57","45933.6589930556","49.5","48.6","36.3"
"2025-10-03 15:49:02","45933.6590509259","49.4","48.5","36.2"
"2025-10-03 15:49:07","45933.6591087963","49.4","48.5","36.1"
"2025-10-03 15:49:12","45933.6591666667","49.3","48.4","36.2"
"2025-10-03 15:49:17","45933.6592245370","49.3","48.4","36.1"
"2025-10-03 15:49:22","45933.6592824074","49.3","48.4","36.2"
"2025-10-03 15:49:27","45933.6593402778","49.3","48.5","36.3"
"2025-10-03 15:49:32","45933.6593981481","49.5","48.7","36.4"
"2025-10-03 15:49:37","45933.6594560185","49.6","48.8","36.5"
"2025-10-03 15:49:42","45933.6595138889","49.5","48.7","36.5"
"2025-10-03 15:49:47","45933.6595717593","49.5","48.7","36.6"
"2025-10-03 15:49:52","45933.6596296296","49.6","48.7","36.6"
"2025-10-03 15:49:57","45933.6596875000","49.7","48.7","36.6"
"2025-10-03 15:50:02","45933.6597453704","49.8","48.9","36.7"
"2025-10-03 15:50:07","45933.6598032407","49.9","49.0","36.7"
"2025-10-03 15:50:12","45933.6598611111","50.0","49.0","36.7"
"2025-10-03 15:50:17","45933.6599189815","50.1","49.2","36.8"
"2025-10-03 15:50:22","45933.6599768518","50.1","49.2","36.8"
"2025-10-03 15:50:27","45933.6600347222","50.1","49.2","36.8"
"2025-10-03 15:50:32","45933.6600925926","50.1","49.2","36.8"
"2025-10-03 15:50:37","45933.6601504630","50.0","49.1","36.7"
"2025-10-03 15:50:42","45933.6602083333","49.8","48.9","36.8"
"2025-10-03 15:50:47","45933.6602662037","49.6","48.8","36.8"
"2025-10-03 15:50:52","45933.6603240741","49.5","48.6","36.7"
"2025-10-03 15:50:57","45933.6603819444","49.4","48.5","36.7"
"2025-10-03 15:51:02","45933.6604398148","49.4","48.5","36.7"
"2025-10-03 15:51:07","45933.6604976852","49.5","48.6","36.7"
"2025-10-03 15:51:12","45933.6605555556","49.6","48.7","36.8"
"2025-10-03 15:51:17","45933.6606134259","49.5","48.6","36.8"
"2025-10-03 15:51:22","45933.6606712963","49.5","48.6","36.8"
"2025-10-03 15:51:27","45933.6607291667","49.5","48.5","36.9"
"2025-10-03 15:51:32","45933.6607870370","49.5","48.6","37.0"
"2025-10-03 15:51:37","45933.6608449074","49.5","48.6","37.1"
"2025-10-03 15:51:42","45933.6609027778","49.5","48.6","37.1"
"2025-10-03 15:51:47","45933.6609606482","49.5","48.6","37.2"
"2025-10-03 15:51:52","45933.6610185185","49.7","48.7","37.3"
"2025-10-03 15:51:57","45933.6610763889","49.8","48.8","37.3"
"2025-10-03 15:52:02","45933.6611342593","49.8","48.9","37.3"
"2025-10-03 15:52:07","45933.6611921296","49.9","48.9","37.4"
"2025-10-03 15:52:12","45933.6612500000","50.1","49.1","37.5"
"2025-10-03 15:52:17","45933.6613078704","50.1","49.1","37.4"
"2025-10-03 15:52:22","45933.6613657407","50.1","49.2","37.4"
"2025-10-03 15:52:27","45933.6614236111","50.3","49.3","37.6"
"2025-10-03 15:52:32","45933.6614814815","50.3","49.3","37.5"
"2025-10-03 15:52:37","45933.6615393519","50.3","49.3","37.5"
"2025-10-03 15:52:42","45933.6615972222","50.4","49.4","37.7"
"2025-10-03 15:52:47","45933.6616550926","50.4","49.5","37.7"
"2025-10-03 15:52:52","45933.6617129630","50.5","49.5","37.7"
"2025-10-03 15:52:57","45933.6617708333","50.3","49.4","37.6"
"2025-10-03 15:53:02","45933.6618287037","50.2","49.2","37.6"
"2025-10-03 15:53:07","45933.6618865741","50.1","49.2","37.7"
"2025-10-03 15:53:12","45933.6619444444","50.0","49.1","37.7"
"2025-10-03 15:53:17","45933.6620023148","49.9","48.9","37.8"
"2025-10-03 15:53:22","45933.6620601852","49.8","48.9","37.7"
"2025-10-03 15:53:27","45933.6621180556","49.7","48.8","37.7"
"2025-10-03 15:53:32","45933.6621759259","49.7","48.7","37.8"
"2025-10-03 15:53:37","45933.6622337963","49.8","48.8","37.9"
"2025-10-03 15:53:42","45933.6622916667","49.8","48.9","38.0"
"2025-10-03 15:53:47","45933.6623495370","49.8","48.9","37.9"
"2025-10-03 15:53:52","45933.6624074074","49.7","48.8","37.9"
"2025-10-03 15:53:57","45933.6624652778","49.6","48.7","37.9"
"2025-10-03 15:54:02","45933.6625231481","49.5","48.6","37.9"
"2025-10-03 15:54:07","45933.6625810185","49.5","48.6","38.0"
"2025-10-03 15:54:12","45933.6626388889","49.5","48.6","38.0"
"2025-10-03 15:54:17","45933.6626967593","49.5","48.7","38.0"
"2025-10-03 15:54:22","45933.6627546296","49.5","48.7","38.0"
"2025-10-03 15:54:27","45933.6628125000","49.6","48.7","38.0"
"2025-10-03 15:54:32","45933.6628703704","49.8","48.9","38.2"
"2025-10-03 15:54:37","45933.6629282407","49.7","48.8","38.1"
"2025-10-03 15:54:42","45933.6629861111","49.5","48.6","38.1"
"2025-10-03 15:54:47","45933.6630439815","49.4","48.5","38.2"
"2025-10-03 15:54:52","45933.6631018519","49.2","48.4","38.2"
"2025-10-03 15:54:57","45933.6631597222","49.2","48.3","38.2"
"2025-10-03 15:55:02","45933.6632175926","49.2","48.3","38.2"
"2025-10-03 15:55:07","45933.6632754630","49.1","48.3","38.2"
"2025-10-03 15:55:12","45933.6633333333","49.1","48.2","38.1"
"2025-10-03 15:55:17","45933.6633912037","49.0","48.1","38.2"
"2025-10-03 15:55:22","45933.6634490741","48.9","48.1","38.3"
"2025-10-03 15:55:27","45933.6635069444","48.9","48.1","38.3"
"2025-10-03 15:55:32","45933.6635648148","49.0","48.2","38.3"
"2025-10-03 15:55:37","45933.6636226852","49.0","48.2","38.4"
"2025-10-03 15:55:42","45933.6636805556","49.0","48.2","38.4"
"2025-10-03 15:55:47","45933.6637384259","49.0","48.3","38.4"
"2025-10-03 15:55:52","45933.6637962963","49.0","48.3","38.4"
"2025-10-03 15:55:57","45933.6638541667","49.0","48.2","38.4"
"2025-10-03 15:56:02","45933.6639120370","48.9","48.1","38.4"
"2025-10-03 15:56:07","45933.6639699074","48.8","48.0","38.4"
"2025-10-03 15:56:12","45933.6640277778","48.6","47.8","38.3"
"2025-10-03 15:56:17","45933.6640856481","48.4","47.6","38.1"
"2025-10-03 15:56:22","45933.6641435185","48.2","47.4","38.2"
"2025-10-03 15:56:27","45933.6642013889","48.0","47.3","38.1"
"2025-10-03 15:56:32","45933.6642592593","48.0","47.3","38.1"
"2025-10-03 15:56:37","45933.6643171296","48.1","47.3","38.2"
"2025-10-03 15:56:42","45933.6643750000","48.2","47.4","38.2"
"2025-10-03 15:56:47","45933.6644328704","48.3","47.5","38.2"
"2025-10-03 15:56:52","45933.6644907407","48.4","47.6","38.3"
"2025-10-03 15:56:57","45933.6645486111","48.4","47.7","38.4"
"2025-10-03 15:57:02","45933.6646064815","48.4","47.7","38.4"
"2025-10-03 15:57:07","45933.6646643519","48.5","47.7","38.3"
"2025-10-03 15:57:12","45933.6647222222","48.5","47.7","38.3"
"2025-10-03 15:57:17","45933.6647800926","48.3","47.5","38.2"
"2025-10-03 15:57:22","45933.6648379630","48.2","47.4","38.2"
"2025-10-03 15:57:27","45933.6648958333","48.2","47.4","38.2"
"2025-10-03 15:57:32","45933.6649537037","48.2","47.4","38.3"
"2025-10-03 15:57:37","45933.6650115741","48.2","47.4","38.3"
"2025-10-03 15:57:42","45933.6650694444","48.3","47.5","38.3"
"2025-10-03 15:57:47","45933.6651273148","48.3","47.6","38.3"
"2025-10-03 15:57:52","45933.6651851852","48.5","47.7","38.4"
"2025-10-03 15:57:57","45933.6652430556","48.4","47.7","38.4"
"2025-10-03 15:58:02","45933.6653009259","48.4","47.7","38.4"
"2025-10-03 15:58:07","45933.6653587963","48.4","47.7","38.3"
"2025-10-03 15:58:12","45933.6654166667","48.3","47.6","38.4"
"2025-10-03 15:58:17","45933.6654745370","48.3","47.5","38.3"
"2025-10-03 15:58:22","45933.6655324074","48.2","47.4","38.2"
"2025-10-03 15:58:27","45933.6655902778","48.1","47.3","38.2"
"2025-10-03 15:58:32","45933.6656481481","48.1","47.3","38.2"
"2025-10-03 15:58:37","45933.6657060185","48.1","47.3","38.2"
"2025-10-03 15:58:42","45933.6657638889","48.1","47.4","38.2"
"2025-10-03 15:58:47","45933.6658217593","48.1","47.4","38.3"
"2025-10-03 15:58:52","45933.6658796296","48.0","47.3","38.2"
"2025-10-03 15:58:57","45933.6659375000","48.0","47.3","38.2"
"2025-10-03 15:59:02","45933.6659953704","48.0","47.3","38.2"
"2025-10-03 15:59:07","45933.6660532407","48.0","47.3","38.2"
"2025-10-03 15:59:12","45933.6661111111","48.0","47.3","38.3"
"2025-10-03 15:59:17","45933.6661689815","48.2","47.5","38.4"
"2025-10-03 15:59:22","45933.6662268518","48.3","47.5","38.4"
"2025-10-03 15:59:27","45933.6662847222","48.3","47.6","38.4"
"2025-10-03 15:59:32","45933.6663425926","48.2","47.6","38.3"
"2025-10-03 15:59:37","45933.6664004630","48.1","47.4","38.2"
"2025-10-03 15:59:42","45933.6664583333","48.0","47.3","38.2"
"2025-10-03 15:59:47","45933.6665162037","48.0","47.3","38.2"
"2025-10-03 15:59:52","45933.6665740741","48.0","47.2","38.2"
"2025-10-03 15:59:57","45933.6666319444","48.0","47.3","38.3"
"2025-10-03 16:00:02","45933.6666898148","48.0","47.3","38.4"
"2025-10-03 16:00:07","45933.6667476852","48.1","47.4","38.4"
"2025-10-03 16:00:12","45933.6668055556","48.1","47.4","38.5"
"2025-10-03 16:00:17","45933.6668634259","48.2","47.5","38.5"
"2025-10-03 16:00:22","45933.6669212963","48.3","47.5","38.4"
"2025-10-03 16:00:27","45933.6669791667","48.4","47.6","38.5"
"2025-10-03 16:00:32","45933.6670370370","48.4","47.7","38.5"
"2025-10-03 16:00:37","45933.6670949074","48.4","47.6","38.5"
"2025-10-03 16:00:42","45933.6671527778","48.4","47.6","38.6"
"2025-10-03 16:00:47","45933.6672106481","48.4","47.7","38.6"
"2025-10-03 16:00:52","45933.6672685185","48.5","47.8","38.7"
"2025-10-03 16:00:57","45933.6673263889","48.5","47.8","38.7"
"2025-10-03 16:01:02","45933.6673842593","48.5","47.8","38.7"
"2025-10-03 16:01:07","45933.6674421296","48.4","47.7","38.7"
"2025-10-03 16:01:12","45933.6675000000","48.4","47.7","38.7"
"2025-10-03 16:01:17","45933.6675578704","48.5","47.8","38.8"
"2025-10-03 16:01:22","45933.6676157407","48.6","47.9","38.8"
"2025-10-03 16:01:27","45933.6676736111","48.6","47.9","38.8"
"2025-10-03 16:01:32","45933.6677314815","48.6","48.0","38.8"
"2025-10-03 16:01:37","45933.6677893518","48.7","48.0","38.8"
"2025-10-03 16:01:42","45933.6678472222","48.6","47.9","38.9"
"2025-10-03 16:01:47","45933.6679050926","48.7","48.0","38.9"
"2025-10-03 16:01:52","45933.6679629630","48.7","48.0","39.0"
"2025-10-03 16:01:57","45933.6680208333","48.7","48.0","38.9"
"2025-10-03 16:02:02","45933.6680787037","48.8","48.1","39.0"
"2025-10-03 16:02:07","45933.6681365741","48.8","48.2","39.0"
"2025-10-03 16:02:12","45933.6681944444","48.9","48.2","39.0"
"2025-10-03 16:02:17","45933.6682523148","49.0","48.2","39.0"
"2025-10-03 16:02:22","45933.6683101852","49.0","48.3","39.1"
"2025-10-03 16:02:27","45933.6683680556","48.9","48.2","39.2"
"2025-10-03 16:02:32","45933.6684259259","48.8","48.2","39.2"
"2025-10-03 16:02:37","45933.6684837963","48.8","48.2","39.2"
"2025-10-03 16:02:42","45933.6685416667","48.8","48.2","39.2"
"2025-10-03 16:02:47","45933.6685995370","48.9","48.3","39.2"
"2025-10-03 16:02:52","45933.6686574074","48.9","48.3","39.2"
"2025-10-03 16:02:57","45933.6687152778","49.1","48.4","39.3"
"2025-10-03 16:03:02","45933.6687731482","49.2","48.5","39.3"
"2025-10-03 16:03:07","45933.6688310185","49.3","48.6","39.4"
"2025-10-03 16:03:12","45933.6688888889","49.3","48.6","39.3"
"2025-10-03 16:03:17","45933.6689467593","49.3","48.7","39.4"
"2025-10-03 16:03:22","45933.6690046296","49.3","48.6","39.4"
"2025-10-03 16:03:27","45933.6690625000","49.3","48.6","39.5"
"2025-10-03 16:03:32","45933.6691203704","49.2","48.6","39.5"
"2025-10-03 16:03:37","45933.6691782407","49.2","48.6","39.5"
"2025-10-03 16:03:42","45933.6692361111","49.3","48.7","39.5"
"2025-10-03 16:03:47","45933.6692939815","49.3","48.7","39.5"
"2025-10-03 16:03:52","45933.6693518519","49.3","48.7","39.6"
"2025-10-03 16:03:57","45933.6694097222","49.4","48.7","39.6"
"2025-10-03 16:04:02","45933.6694675926","49.4","48.8","39.6"
"2025-10-03 16:04:07","45933.6695254630","49.4","48.8","39.6"
"2025-10-03 16:04:12","45933.6695833333","49.5","48.8","39.6"
"2025-10-03 16:04:17","45933.6696412037","49.6","49.0","39.7"
"2025-10-03 16:04:22","45933.6696990741","49.7","49.0","39.8"
"2025-10-03 16:04:27","45933.6697569444","49.7","49.1","39.8"
"2025-10-03 16:04:32","45933.6698148148","49.8","49.1","39.8"
"2025-10-03 16:04:37","45933.6698726852","49.6","49.0","39.8"
"2025-10-03 16:04:42","45933.6699305556","49.6","48.9","39.9"
